tip1	tip2	distance
g__81466	Aminobacterium_thunnarium-_-KJ159211--_OTA_102_T	0.030861
Aminobacterium_colombiense-_-CP001997--_DSM_12261_T	g__81466	0.034511
Aminobacterium_mobile-_-AF073521--_ILE-3_T	g__81466	0.078171
Fretibacterium_fastidiosum-_-GQ149247--_SGP1_T	g__1434006	2e-6
Aminivibrio_pyruvatiphilus-_-AB623229--_4F6E_T	g__1427172	2e-6
Lactivibrio_alcoholicus-_-AB558582--_7WAY-8-7_T	g__1508421	2e-6
g__81461	Thermanaerovibrio_acidaminovorans-_-CP001818--_DSM_6589_T	0.034641
Thermanaerovibrio_velox-_-FR733707--_DSM12556_T	g__81461	0.039531000000000004
Aminomonas_paucivorans-_-AF072581--_GLU-3_T	g__81411	2e-6
g__508459	Cloacibacillus_evryensis-_-CU463952--_158_T	0.035201
Cloacibacillus_porcorum-_-JQ809697--_CL-84_T	g__508459	0.038981
Synergistes_jonesii-_-L08066--_78-1_T	g__2753	2e-6
Aminiphilus_circumscriptus-_-AY642589--_ILE-2_T	g__290731	2e-6
Aminithiophilus_ramosus-_-OM215197--_J.5.4.2-T.3.5.2T	g__3029078	2e-6
Thermovirga_lienii-_-CP003096--_DSM_17291_T	g__336260	2e-6
g__49894	Acetomicrobium_mobile-_-AB910748--_JCM_12221_T	0.016891
Acetomicrobium_hydrogeniformans-_-FJ862996--_OS1_T	Acetomicrobium_thermoterrenum-_-U50711--_RWcit_T	0.0049299999999999995
Acetomicrobium_mobile-_-AB910748--_JCM_12221_T	Acetomicrobium_flavidum-_-FR733692--_DSM20664_T	0.00212
Thermosynergistes_pyruvativorans-_-MK558920--_S15_T	g__2881000	2e-6
Caldisericum_exile-_-AP012051--_AZM16c01_T	g__693074	2e-6
g__939	g__75905	0.016152000000000003
g__246263	Hydrogenivirga_okinawensis-_-AB235314--_LS12-2_-=_JCM_13302_=_DSM_17378-_T	0.015931
Hydrogenivirga_caldilitoris-_-AB120294--_IBSK3_T	g__246263	0.056321
Aquifex_pyrophilus-_-M83548--_Kol5a_T	g__2713	2e-6
Thermocrinis_albus-_-CP001931--_DSM_14484_T	g__75905	0.064191
Thermocrinis_jamiesonii-_-KC526152--_GBS1_T	Thermocrinis_ruber-_-CP007028--_DSM_23557_n_T	0.04846
Hydrogenobacter_subterraneus-_-AB026268--_HGP1_T	Thermothrix_azorensis-_-GU233444--_TM_T	7e-4
Thermocrinis_minervae-_-LT670846--_DSM_19557_n_T	g__75905	0.042011
Hydrogenobacter_thermophilus-_-CP002221--_TK-6_T	Hydrogenobacter_hydrogenophilus-_-HE616187--_DSM_2913_T	0.03608
Hydrogenobacter_hydrogenophilus-_-HE616187--_DSM_2913_T	g__939	0.034231
Hydrogenobaculum_acidophilum-_-D16296--_3H-1_T	g__168657	2e-6
g__212790	Sulfurihydrogenibium_azorense-_-AF528192--_Az-Fu1-_Fc8A70_T	0.019851
Sulfurihydrogenibium_rodmanii-_-AM259502--_UZ3-5_T	Sulfurihydrogenibium_azorense-_-AF528192--_Az-Fu1-_Fc8A70_T	0.024030000000000003
Sulfurihydrogenibium_kristjanssonii-_-AM778960--_I6628_T	g__212790	0.026961000000000002
Sulfurihydrogenibium_subterraneum-_-AB071324--_HGM-K1_T	g__212790	0.028681
Sulfurihydrogenibium_yellowstonense-_-ABZS01000001--_SS-5_T	g__212790	0.027521
Venenivibrio_stagnispumantis-_-DQ989208--_CP.B2_T	g__407997	2e-6
Hydrogenothermus_marinus-_-AJ292525--_VM1_T	g__133269	2e-6
g__182899	Persephonella_guaymasensis-_-AF385630--_H2_T	0.023901
Persephonella_hydrogeniphila-_-AB086419--_29W_T	g__182899	0.038551
Persephonella_marina-_-AF188332--_EX-H1_T	g__182899	0.032871000000000004
g__64159	g__171868	0.008952
Phorcysia_thermohydrogeniphila-_-HQ336972--_HB-8_T	g__1079057	2e-6
Thermovibrio_ruber-_-AJ316619--_DSM14644_T	g__171868	0.034121
Balnearium_lithotrophicum-_-AB105049--_17S_T	g__223787	2e-6
Thermovibrio_ammonificans-_-CP002444--_HB-1_T	g__171868	0.038851
Thermovibrio_guaymasensis-_-AY268937--_SL19_T	g__171868	0.021181
Desulfurobacterium_thermolithotrophum-_-CP002543--_DSM_11699_T	g__64159	0.040121
Desulfurobacterium_atlanticum-_-AY268939--_SL22_T	g__64159	0.052161
Desulfurobacterium_indicum-_-MOEN01000057--_K6013_T	Desulfurobacterium_atlanticum-_-AY268939--_SL22_T	0.055150000000000005
Desulfurobacterium_pacificum-_-AY268936--_SL17_T	g__64159	0.038291
Thermosulfidibacter_takaii-_-AB282756--_ABI70S6_-=_JCM13301-_=_DSM_17441-_T	g__412592	2e-6
Nanobdella_aerobiophila-_-LC658659--_MJ1T	g__2974824	2e-6
g__332951	g__2993618	2e-6
g__29287	g__88723	0.007412
Natrinema_thermotolerans-_-AB663444--_JCM_14585_T	Natrinema_thermotolerans-_-AF115478--_PR_5_T	0.00804
Natrinema_mahii-_-KY349160--_H13_T	Natrinema_saccharevitans-_-AB663447--_JCM_12889_T	0.004399999999999999
Natrinema_pellirubrum-_-AJ002947--_NCIMB_786_T	Natrinema_thermotolerans-_-AF115478--_PR_5_T	0.03155
Natrinema_pallidum-_-AB663463--_JCM_8980_T	Natrinema_altunense-_-AB663460--_JCM_12890_T	0.0073100000000000005
Natrinema_altunense-_-AB663460--_JCM_12890_T	Natrinema_gari-_-AB545859--_JCM_14663_T	0.00584
Natrinema_versiforme-_-AB663465--_JCM_10478_T	Natrinema_altunense-_-AB663460--_JCM_12890_T	0.0168
Natrinema_versiforme-_-AB663465--_JCM_10478_T	Natrinema_gari-_-AB545859--_JCM_14663_T	0.0168
Natrinema_salinisoli-_-CP084469--_SLN56_T	Natrinema_salsiterrestre-_-ON653413--_S1CR25-10_/type_materialtype_strain_of_Natrinema_salsiterrestreT	0.01168
Natrinema_amylolyticum-_-KM520759--_LT61_T	Natrinema_salsiterrestre-_-ON653413--_S1CR25-10_/type_materialtype_strain_of_Natrinema_salsiterrestreT	0.025599999999999998
g__121871	Haloterrigena_salifodinae-_-MG097861--_ZY19_T	0.006571
Haloterrigena_turkmenica-_-CP001860--_DSM_5511_T	g__121871	0.022001
Haloterrigena_alkaliphila-_-MN067772--_KZCA68_T	g__121871	0.024251
Haloterrigena_salina-_-AB663448--_JCM_13891_T	g__121871	0.008771
Natrinema_caseinilyticum-_-MW332474--_ZJ2_/type_materialtype_strain_of_Natrinema_caseinilyticumT	Natrinema_gelatinilyticum-_-MW326087--_BND6_/type_materialtype_strain_of_Natrinema_gelatinilyticumT	0.00949
Natrinema_halophilum-_-KT363840--_YPL8_T	Natrinema_gelatinilyticum-_-MW326087--_BND6_/type_materialtype_strain_of_Natrinema_gelatinilyticumT	0.02341
Natrinema_marinu-_-MW774386--_DT87_/type_materialtype_strain_of_Natrinema_marinumT	g__121871	0.040351
Natrinema_limicola-_-DQ367241--_AX-7_T	Natrinema_hispanicum-_-AB663443--_DSM_18328_T	0.01974
g__353799	Halostagnicola_larsenii-_-CP007055--_XH-48_n_T	0.013950999999999998
Halostagnicola_kamekurae-_-AB663440--_JCM_16110_T	Halostagnicola_larsenii-_-CP007055--_XH-48_n_T	0.01828
Halostagnicola_alkaliphila-_-AB663439--_JCM_16592_T	Halostagnicola_bangensis-_-HF544345--_T26_T	0.01177
Halosolutus_halophilus-_-KM496557--_LT55T	Halosolutus_amylolyticus-_-MH628043--_WLHS5T	0.01685
Natrinema_longum-_-DQ367242--_ABH32_T	Natrinema_ejinorense-_-AB663461--_JCM_13890_T	0.01023
Natrinema_salaciae-_-JQ669385--_MDB25_T	Natrinema_ejinorense-_-AB663461--_JCM_13890_T	0.03439
Natrinema_soli-_-KY381123--_5-3_T	Natrinema_zhouii-_-KT261637--_YPL30_/type_materialtype_strain_of_Natrinema_zhouiiT	0.01243
g__2501796	g__134813	0.004432
g__63742	g__134813	0.008871999999999998
Natrialba_magadii-_-CP001932--_ATCC_43099_T	Natrialba_hulunbeirensis-_-AB663457--_JCM_10989_T	0.00878
Natrialba_chahannaoensis-_-AJ004806--_C112_T	Natrialba_hulunbeirensis-_-AB663457--_JCM_10989_T	0.01391
Natronorubrum_tibetense-_-AB663477--_JCM_10636_T	Natronorubrum_texcoconense-_-AB935414--_JCM_17497_T	0.01176
Natrialba_aegyptia-_-AF251941--_JCM_11194_LTP__T	Natrialba_taiwanensis-_-AB663459--_JCM_9577_T	0.00292
Natrialba_asiatica-_-AB663455--_JCM_9576_T	Natrialba_aegyptia-_-AF251941--_JCM_11194_LTP__T	0.00951
Natrarchaeobius_chitinivorans-_-KT247962--_AArcht4_T	g__63742	0.044991
Natrialba_swarupiae-_-MN378559--_ESP3B_9_T	g__63742	0.031541
Natronorubrum_sulfidifaciens-_-DQ535889--_AD2_T	g__134813	0.041141
Natronorubrum_halophilum-_-KR012974--_SHR37_T	g__134813	0.036761
Natronorubrum_sediminis-_-AB663475--_JCM_15982_T	Natronococcus_roseus-_-AB771436--_JCM_17958_T	2e-5
Natronorubrum_daqingense-_-AB663442--_NBRC_105739_T	Natronorubrum_sediminis-_-AB663475--_JCM_15982_T	7.4e-4
Natronorubrum_daqingense-_-AB663442--_NBRC_105739_T	Natronococcus_roseus-_-AB771436--_JCM_17958_T	7.4e-4
Natronorubrum_bangense-_-Y14028--_A33_T	g__134813	0.038301
Natronorubrum_aibiense-_-DQ205516--_7-3_T	Natronorubrum_bangense-_-Y14028--_A33_T	0.0417
Natrarchaeobius_halalkaliphilus-_-KT247971--_AArcht-Sl_T	g__2501796	0.040201
Natronolimnobius_baerhuensis-_-AB125106--_IHC-005_T	g__253106	2e-6
Salinadaptatus_halalkaliphilus-_-MK226479--_XQ-INN_246_T	g__2798309	2e-6
Natronolimnohabitans_innermongolicus-_-AOHZ01000042--_JCM_12255_T	g__2765403	2e-6
g__2765402	Natrarchaeobaculum_sulfurireducens-_-KY612364--_AArc1_T	0.024181
Natrarchaeobaculum_aegyptiacum-_-KX857214--_JW_T	g__2765402	0.025581
g__387342	g__88723	0.020062
Halopiger_aswanensis-_-AB663437--_JCM_11628_T	Halopiger_xanaduensis-_-AM268114--_SH-6_T	0.00961
Halopiger_thermotolerans-_-AB844674--_SR-441_T	Halopiger_aswanensis-_-AB663437--_JCM_11628_T	0.01318
Halopiger_djelfimassiliensis-_-CBMA010000055--_IIH2_T	g__387342	0.039641
Natrinema_salifodinae-_-AB935410--_JCM_18547_T	g__387342	0.043271000000000004
Halopiger_goleimassiliensis-_-CBMB010000011--_IIH3_T	g__387342	0.024141000000000003
Natronococcus_jeotgali-_-AB477232--_JCM_14583_T	Natronococcus_occultus-_-AB477981--_JCM_8859_T	0.03805
Natronococcus_amylolyticus-_-D43628--_Ah-36_-FERM_P-11024-_T	g__29287	0.048581
Halovivax_asiaticus-_-AOIQ01000016--_JCM_14624_T	Halovivax_ruber-_-AB663453--_JCM_13892_T	0.0065899999999999995
g__203193	Halobiforma_nitratireducens-_-AB663436--_JCM_10879_T	0.019751
Halobiforma_lacisalsi-_-AY277582--_AJ5_T	Halobiforma_haloterrestris-_-AB663434--_JCM_11627_T	0.0073100000000000005
g__2256	Natronobacterium_texcoconense-_-AB935412--_JCM_17655_T	0.009500999999999999
Natronobacterium_gregoryi-_-AB663467--_JCM_17874_T	g__2256	0.023431
g__1699375	Natribaculum_longum-_-KF739019--_TRM20345_T	0.008791
Halovarius_luteus-_-KM596804--_DA50_T	Natribaculum_longum-_-KF739019--_TRM20345_T	0.01242
Natribaculum_breve-_-KF739011--_TRM20010_T	g__1699375	0.016831000000000002
Haloprofundus_halobius-_-KY120747--_SQT-29-1T	Natronobiforma_cellulositropha-_-KT247980--_AArcel5_T	0.08199100000000001
Haloprofundus_halobius-_-KY120747--_SQT-29-1T	g__2174848	0.08199100000000001
Natronobiforma_cellulositropha-_-KT247980--_AArcel5_T	g__2174848	2e-6
Saliphagus_infecundisoli-_-KY419833--_YIM_93745_T	g__2039236	2e-6
Halovivax_cerinus-_-KJ406208--_IC35_T	Halovivax_limisalsi-_-KF805151--_IC38_T	0.02632
g__926359	Natronoarchaeum_mannanilyticum-_-AB935415--_JCM_16328_T	0.015411
Natronoarchaeum_philippinense-_-AB457580--_294-194-5_T	g__926359	0.036731
Natronoarchaeum_persicum-_-LC221842--_WIIAL99_T	g__926359	0.017651
Natronoarchaeum_rubrum-_-JF421970--_GX48_T	g__926359	0.027101
g__2917705	Natranaeroarchaeum_aerophilum-_-MG584707--_AArc-St1-1_/type_materialtype_strain_of_NatranaeroarchaeumaerophilumT	0.004521
Natranaeroarchaeum_sulfidigenes-_-MZ297357--_AArc-S_/type_materialtype_strain_of_NatranaeroarchaeumsulfidigenesT	g__2917705	0.010251
g__1269201	Salinarchaeum_chitinilyticum-_-AB850662--_MC-74_T	0.003661
Salinarchaeum_laminariae-_-HM159601--_R26_T	g__1269201	0.0051210000000000006
g__1269031	Haloarchaeobius_iranensis-_-JF293278--_EB21_T	0.018361
Haloarchaeobius_litoreus-_-GU951428--_GX60_T	Haloarchaeobius_iranensis-_-JF293278--_EB21_T	0.01686
Haloarchaeobius_iranensis-_-JF293278--_EB21_T	Haloarchaeobius_salinus-_-JQ937361--_YC82_T	0.01539
Haloarchaeobius_amylolyticus-_-JQ937359--_XD48_T	g__1269031	0.073141
Haloarchaeobius_baliensis-_-LC061270--_2b_61_3_T	g__1269031	0.062971
g__1269048	Halorubellus_litoreus-_-GU951430--_GX26_T	0.002921
Halorubellus_salinus-_-GU951429--_GX3_T	g__1269048	0.007311
g__2249	Halococcus_agarilyticus-_-AB748562--_62E_T	0.024901
Halococcus_morrhuae-_-D11106--_NRC_16008_T	Halococcus_dombrowskii-_-AJ420376--_H4_T	0.0073
Halococcus_qingdaonensis-_-AB663369--_JCM_13587_T	Halococcus_dombrowskii-_-AJ420376--_H4_T	0.01022
Halococcus_thailandensis-_-AB549236--_JCM_13552_T	Halococcus_dombrowskii-_-AJ420376--_H4_T	0.01023
Halococcus_sediminicola-_-AB935407--_JCM_18965_T	Halococcus_thailandensis-_-AB549236--_JCM_13552_T	0.018279999999999998
Halococcus_hamelinensis-_-AJRK01000365--_100A6_T	Halococcus_salsus-_-MG097854--_ZJ1_T	0.01023
Halococcus_saccharolyticus-_-AB663370--_JCM_8878_T	Halococcus_agarilyticus-_-AB748562--_62E_T	0.00439
Halococcus_salifodinae-_-AOME01000075--_DSM_8989_T	Halococcus_agarilyticus-_-AB748562--_62E_T	0.00878
g__332246	Halalkalicoccus_paucihalophilus-_-AB935404--_JCM_17505_T	0.0029309999999999996
Halalkalicoccus_jeotgali-_-CP002062--_B3_T	Halalkalicoccus_subterraneus-_-MG097856--_GSM28_T	0.013890000000000001
Halalkalicoccus_subterraneus-_-MG097856--_GSM28_T	Halalkalicoccus_paucihalophilus-_-AB935404--_JCM_17505_T	0.01245
Halalkalicoccus_tibetensis-_-AF435112--_DS12_T	g__332246	0.0051210000000000006
g__1843185	Halostella_pelagica-_-MN480560--_DL-M4_T	0.036721
Halostella_salina-_-KM068159--_CBA1114_T	Halostella_litorea-_-MH062944--_DLLS-108_T	0.029990000000000003
Halostella_limicola-_-KM453694--_LT12_T	g__1843185	0.038771
g__1070314	Halorussus_halobius-_-KT261642--_HD8-83_T	0.034671
g__367188	Haladaptatus_paucihalophilus-_-AB663347--_JCM_13897_T	0.011031
Haladaptatus_litoreus-_-EU887285--_RO1-28_T	Haladaptatus_cibarius-_-AB663345--_JCM_15962_T	0.02267
Haladaptatus_halobius-_-MK640680--_PSR5T	Haladaptatus_salinisoli-_-MK680098--_PSR8T	0.0183
Haladaptatus_pallidirubidus-_-JF449425--_YIM_93656_T	g__367188	0.028581000000000002
Halorussus_halophilus-_-KJ689292--_ZS-3_T	g__1070314	0.075151
Halomicrococcus_hydrotolerans-_-MH791319--_H22_T	g__2614447	2e-6
Halorussus_salinus-_-KC918821--_YJ-37-H_T	Halorussus_pelagicus-_-MH062880--_RC-68_T	0.03875
Halorussus_aquaticus-_-KX585237--_XZYJ18T	Halorussus_salinus-_-KC918821--_YJ-37-H_T	0.04553
Halorussus_salinisoli-_-MK909926--_LT46T	Halorussus_aquaticus-_-KX585237--_XZYJ18T	0.057229999999999996
Halorussus_vallis-_-KX585238--_XZYJT10T	Halorussus_amylolyticus-_-KM368828--_YC93_T	0.072
Halorussus_marinus-_-MH062878--_LYG-36_T	Halorussus_amylolyticus-_-KM368828--_YC93_T	0.07194
Halorussus_amylolyticus-_-KM368828--_YC93_T	Halorussus_salinisoli-_-MK909926--_LT46T	0.06458
Halorussus_rarus-_-GQ282618--_TBN4_T	Halorussus_gelatinilyticus-_-KX585245--_XZYJT40T	0.04107
Halorussus_ruber-_-JQ237116--_YC25_T	Halorussus_limi-_-KX585247--_XZYJT49T	0.04537
Halorussus_halobius-_-KT261642--_HD8-83_T	Halorussus_litoreus-_-KT261641--_HD8-51_T	0.02413
Halorussus_salilacus-_-CP099993--_YCN54T	g__1070314	0.036021
g__56688	Halorubrum_luteum-_-AB663417--_CECT_7303_T	0.026461
Halorubrum_xinjiangense-_-AY510707--_BD-1_T	Halorubrum_salinarum-_-MT496961--_RHB-CT	0.01318
Halorubrum_trapanicum-_-AB663424--_JCM_10477_T	Halorubrum_coriense-_-AB663409--_JCM_9275_T	0.01833
Halorubrum_coriense-_-AB663409--_JCM_9275_T	Halorubrum_ezzemoulense-_-AB663412--_CECT_7099_T	0.01099
Halorubrum_ezzemoulense-_-AB663412--_CECT_7099_T	Halorubrum_sodomense-_-AB663420--_JCM_8880_T	0.00878
Halorubrum_californiense-_-EF139654--_SF3-213_T	Halorubrum_ezzemoulense-_-AB663412--_CECT_7099_T	0.01464
Halorubrum_tebenquichense-_-FR870448--_CECT_5317_T	Halorubrum_ezzemoulense-_-AB663412--_CECT_7099_T	0.019059999999999997
Halorubrum_ejinorense-_-AB663411--_JCM_14265_T	Halorubrum_ezzemoulense-_-AB663412--_CECT_7099_T	0.019790000000000002
Halorubrum_distributum-_-DQ355793--_AJ201_T	Halorubrum_saccharovorum-_-U17364--_JCM_8865_LTP__T	0.03982
Halorubrum_laminariae-_-KF680551--_R60_T	Halorubrum_pallidum-_-KJ644242--_PJ61_T	0.018340000000000002
Halorubrum_salinum-_-HM063951--_GX71_T	Halorubrum_pallidum-_-KJ644242--_PJ61_T	0.02053
Halorubrum_saccharovorum-_-U17364--_JCM_8865_LTP__T	Halorubrum_persicum-_-HG421000--_C49_T	0.00669
Halorubrum_amylolyticum-_-KX376720--_ZC67_T	Halorubrum_saccharovorum-_-U17364--_JCM_8865_LTP__T	0.01245
Halorubrum_lipolyticum-_-DQ355814--_9-3_T	Halorubrum_halophilum-_-KF848218--_B8_T	0.013909999999999999
Halorubrum_rutilum-_-KC918819--_YJ-18-S1_T	Halorubrum_depositum-_-KX376712--_Y78_T	0.01469
Halorubrum_yunnanense-_-KJ644187--_Q85_T	Halorubrum_depositum-_-KX376712--_Y78_T	0.024969999999999996
Halorubrum_aidingense-_-DQ355813--_31-hong_T	Halorubrum_kocurii-_-AB663413--_JCM_14978_T	0.0279
Halorubrum_kocurii-_-AB663413--_JCM_14978_T	Halorubrum_saccharovorum-_-U17364--_JCM_8865_LTP__T	0.01765
Halorubrum_lacusprofundi-_-U17365--_JCM_8891_LTP__T	Halorubrum_salsamenti-_-KX376706--_Y69_T	0.01758
Halorubrum_orientale-_-AB663418--_CECT_7145_T	Halorubrum_trueperi-_-KX376707--_Y73_T	0.03514
Halorubrum_trueperi-_-KX376707--_Y73_T	Halorubrum_saccharovorum-_-U17364--_JCM_8865_LTP__T	0.030100000000000002
Halorubrum_rubrum-_-JQ237124--_YC87_T	Halorubrum_aethiopicum-_-KX150521--_SAH-A6_T	0.02123
Halorubrum_aethiopicum-_-KX150521--_SAH-A6_T	Halorubrum_halodurans-_-HG421007--_Cb34_T	0.01106
Halorubrum_cibi-_-AB663408--_JCM_15757_T	Halorubrum_glutamatedens-_-MG097855--_ZY8_T	0.025619999999999997
Halorubrum_glutamatedens-_-MG097855--_ZY8_T	Halorubrum_halodurans-_-HG421007--_Cb34_T	0.01842
Halorubrum_aquaticum-_-AB663404--_JCM_14031_T	Halorubrum_halodurans-_-HG421007--_Cb34_T	0.019860000000000003
Halorubrum_tibetense-_-AY149598--_8W8_T	Halorubrum_aquaticum-_-AB663404--_JCM_14031_T	0.024240000000000005
Halorubrum_alkaliphilum-_-AB663403--_JCM_12358_T	Halorubrum_aquaticum-_-AB663404--_JCM_14031_T	0.02785
Halorubrum_vacuolatum-_-AB663425--_JCM_9060_T	g__56688	0.040421
Halorubrum_gandharaense-_-AB563178--_MK13-1_T	g__56688	0.034381
g__1820337	Haloparvum_sedimenti-_-KP202830--_DYS4_T	0.0014609999999999998
Haloparvum_alkalitolerans-_-AB638839--_MK62-1_T	g__1820337	0.009510999999999999
g__1209988	Halopenitus_salinus-_-JQ937363--_SKJ47_T	0.020531
Halopenitus_malekzadehii-_-KC018183--_CC65_T	Halopenitus_persicus-_-JF979130--_DC30_T	0.02123
Halalkaliarchaeum_desulfuricum-_-KY612370--_Aarc-Sl_T	g__2678343	2e-6
g__376170	Haloplanus_aerogenes-_-GQ282625--_TBN37_T	0.021321
Haloplanus_natans-_-AB663396--_JCM_14081_T	Haloplanus_rubicundus-_-KM360176--_CBA1112_T	0.01904
Haloplanus_vescus-_-EU931578--_RO5-8_T	Haloplanus_aerogenes-_-GQ282625--_TBN37_T	0.02708
Haloplanus_salinus-_-JQ237126--_YGH66_T	g__376170	0.027891
Haloplanus_rallus-_-MH134498--_MBLA0036_T	Haloplanus_salinarum-_-KX151776--_SP28_T	0.00292
Haloplanus_ruber-_-HM159597--_R35_T	Haloplanus_rallus-_-MH134498--_MBLA0036_T	0.02929
Haloplanus_ruber-_-HM159597--_R35_T	Haloplanus_salinarum-_-KX151776--_SP28_T	0.02929
Haloplanus_litoreus-_-HM063950--_GX21_T	g__376170	0.024941
g__695982	Halogranum_amylolyticum-_-GQ282623--_TNN58_T	0.024221
Halogranum_salarium-_-FN594944--_B-1_T	Halogranum_rubrum-_-EU887283--_RO2-11_T	0.00954
Halogranum_gelatinilyticum-_-GQ282624--_TNN44_T	g__695982	0.027171
g__1911573	Haloprofundus_halophilus-_-KM453697.2--_NK23_T	0.012461
Haloprofundus_salinisoli-_-KY120746--_SQT-7-1T	Haloprofundus_salilacu-_-KY458507--_Gai1-5T	0.01903
Haloprofundus_halobius-_-MN314520--_SEDH52T	Haloprofundus_halophilus-_-KM453697.2--_NK23_T	0.02722
Haloprofundus_marisrubri-_-KJ999759--_SB9_T	g__1911573	0.017111
g__2663399	g__1911573	0.029732
Halegenticoccus_tardaugens-_-MK282755--_SYSU_A00711_T	g__2663399	0.036551
Halegenticoccus_soli-_-KX752787--_SYSU_A9-0_T	g__2663399	0.044591
g__2033608	Halobium_salinum-_-KC918818--_YJ-8-S_T	0.021991
Halobium_palmae-_-LC109314--_2a_47_2_T	g__2033608	0.024161000000000002
g__2251	Haloferax_mucosum-_-AOLN01000016--_ATCC_BAA-1512_T	0.010270999999999999
Haloferax_volcanii-_-AB663383--_JCM_8879_T	Haloferax_alexandrinus-_-AB037474--_TM_T	0.00292
Haloferax_prahovense-_-AB663381--_JCM_13924_T	Haloferax_lucentense-_-AB081732--_JCM_9276_T	0.006579999999999999
Haloferax_gibbonsii-_-D13378--_ATCC_33959_T	Haloferax_prahovense-_-AB663381--_JCM_13924_T	0.01098
Haloferax_lucentense-_-AB081732--_JCM_9276_T	Haloferax_denitrificans-_-AB663374--_JCM_8864_T	0.006579999999999999
Haloferax_denitrificans-_-AB663374--_JCM_8864_T	Haloferax_chudinovii-_-JX669135--_RS75_T	0.00584
Haloferax_sulfurifontis-_-AB663382--_JCM_12327_T	Haloferax_denitrificans-_-AB663374--_JCM_8864_T	0.024849999999999997
Haloferax_sulfurifontis-_-AB663382--_JCM_12327_T	Haloferax_chudinovii-_-JX669135--_RS75_T	0.024849999999999997
Haloferax_mediterranei-_-CP001868--_CGMCC_1.2087_T	Haloferax_mucosum-_-AOLN01000016--_ATCC_BAA-1512_T	0.011699999999999999
Haloferax_elongans-_-AB477972--_JCM_14791_T	Haloferax_larsenii-_-AY838278--_ZJ206_T	0.010969999999999999
Haloferax_namakaokahaiae-_-KT970727--_Mke2.3_T	g__2251	0.026480999999999998
g__1073986	g__60846	0.021471999999999998
Halobellus_litoreus-_-AB935406--_JCM_17118_T	Halobellus_rarus-_-JQ237123--_YC21_T	0.020470000000000002
Halobellus_rarus-_-JQ237123--_YC21_T	Halobellus_salinus-_-AB771430--_JCM_14359_T	0.0183
Halobellus_rufus-_-KF314040--_CBA1103_T	Halobellus_captivus-_-MG097862--_ZY21_T	0.0307
Halobellus_ramosii-_-JQ910929--_S2FP14_T	g__1073986	0.024151000000000002
Halobellus_inordinatus-_-JQ237122--_YC20_T	Halobellus_ramosii-_-JQ910929--_S2FP14_T	0.03876
Haloquadratum_walsbyi-_-HM165235--_C23_T	g__293431	2e-6
Halobellus_clavatus-_-GQ282620--_TNN18_T	g__1073986	0.056651
Halobellus_limi-_-AB771429--_JCM_16811_T	Halobellus_ruber-_-MT491094--_MBLA0160T	0.03213
g__60846	Halogeometricum_limi-_-AB663428--_JCM_16054_T	0.016811
Halogeometricum_borinquense-_-AF002984--_PR_3_T	Halogeometricum_rufum-_-EU887286--_RO1-4_T	0.03878
Halogeometricum_rufum-_-EU887286--_RO1-4_T	g__60846	0.027941
Halogeometricum_pallidum-_-HM185493--_BZ256_T	g__60846	0.027871
g__1008195	Halopelagius_inordinatus-_-EU887284--_RO5-2_T	0.006581
Halopelagius_fulvigenes-_-JQ996497--_YIM_94188_T	Halopelagius_longus-_-JX518988--_BC12-B1_T	0.01024
g__869896	Halonotius_terrestris-_-MH465135--_F15B_T	0.026071
Halonotius_pteroides-_-AB663393--_JCM_14355_T	Halonotius_roseus-_-MK478811--_F9-27_T	0.0399
Halonotius_roseus-_-MK478811--_F9-27_T	g__869896	0.034231
Halonotius_aquaticus-_-MH465237--_F13-13_T	g__869896	0.029871
g__1450140	Halohasta_litorea-_-HM159607--_R30_T	0.013170999999999999
Halohasta_litchfieldiae-_-JF421969--_tADL_T	g__1450140	0.021951000000000002
Halalkalirubrum_salinum-_-MK228974--_N1521T	g__2806916	2e-6
Natronocalculus_amylovorans-_-MG584710--_AArc-St2_/type_materialtype_strain_of_NatronocalculusamylovoransT	g__2945980	2e-6
g__1075397	Halolamina_pelagica-_-GU208826--_TBN21_T	0.008801
Halolamina_litorea-_-KJ689297--_YJ-41_T	Halolamina_rubra-_-KF314044--_CBA1107_T	0.01462
Halolamina_salina-_-JX192605--_WSY15-H3_T	Halolamina_sediminis-_-KJ573433--_halo-7_T	0.015359999999999999
Halolamina_salifodinae-_-JX014295--_WSY15-H1_T	g__1075397	0.010230999999999999
g__1644057	Salinigranum_halophilum-_-KJ689298--_YJ-53_T	0.013281
Salinigranum_rubrum-_-GU951431--_GX10_T	g__1644057	0.017691000000000002
Salinigranum_salinum-_-KC918822--_YJ-50-S2_T	g__1644057	0.026521000000000003
g__43927	Halobaculum_salinum-_-KY114620--_NJ-3-1_T	0.034481
Halobaculum_gomorrense-_-HM159610--_JCM_9908_T	Halobaculum_rubrum-_-CP082284--_C46_T	0.030059999999999996
Halobaculum_magnesiiphilum-_-AB627357--_MGY-184_T	Halobaculum_roseum-_-KX376700--_D90_T	0.03296
Halobaculum_saliterrae-_-MF767880--_WSA2_T	Halobaculum_roseum-_-KX376700--_D90_T	0.03757
Halobaculum_halophilum-_-KY458508--_Gai3-2_T	Halobaculum_salinum-_-KY114620--_NJ-3-1_T	0.032909999999999995
Salinirubrum_litoreum-_-JQ237118--_XD46_T	g__1644062	2e-6
